dataset,subject,session,freesurfer741ants243__Brainstem,freesurfer741ants243__Left-Accumbens-area,freesurfer741ants243__Left-Amygdala,freesurfer741ants243__Left-Caudate,freesurfer741ants243__Left-Hippocampus,freesurfer741ants243__Left-Pallidum,freesurfer741ants243__Left-Putamen,freesurfer741ants243__Left-Thalamus,freesurfer741ants243__Right-Accumbens-area,freesurfer741ants243__Right-Amygdala,freesurfer741ants243__Right-Caudate,freesurfer741ants243__Right-Hippocampus,freesurfer741ants243__Right-Pallidum,freesurfer741ants243__Right-Putamen,freesurfer741ants243__Right-Thalamus,freesurfer8001ants243__Brainstem,freesurfer8001ants243__Left-Accumbens-area,freesurfer8001ants243__Left-Amygdala,freesurfer8001ants243__Left-Caudate,freesurfer8001ants243__Left-Hippocampus,freesurfer8001ants243__Left-Pallidum,freesurfer8001ants243__Left-Putamen,freesurfer8001ants243__Left-Thalamus,freesurfer8001ants243__Right-Accumbens-area,freesurfer8001ants243__Right-Amygdala,freesurfer8001ants243__Right-Caudate,freesurfer8001ants243__Right-Hippocampus,freesurfer8001ants243__Right-Pallidum,freesurfer8001ants243__Right-Putamen,freesurfer8001ants243__Right-Thalamus,fslanat6071ants243__Brainstem,fslanat6071ants243__Left-Accumbens-area,fslanat6071ants243__Left-Amygdala,fslanat6071ants243__Left-Caudate,fslanat6071ants243__Left-Hippocampus,fslanat6071ants243__Left-Pallidum,fslanat6071ants243__Left-Putamen,fslanat6071ants243__Left-Thalamus,fslanat6071ants243__Right-Accumbens-area,fslanat6071ants243__Right-Amygdala,fslanat6071ants243__Right-Caudate,fslanat6071ants243__Right-Hippocampus,fslanat6071ants243__Right-Pallidum,fslanat6071ants243__Right-Putamen,fslanat6071ants243__Right-Thalamus,samseg8001ants243__Brainstem,samseg8001ants243__Left-Accumbens-area,samseg8001ants243__Left-Amygdala,samseg8001ants243__Left-Caudate,samseg8001ants243__Left-Hippocampus,samseg8001ants243__Left-Pallidum,samseg8001ants243__Left-Putamen,samseg8001ants243__Left-Thalamus,samseg8001ants243__Right-Accumbens-area,samseg8001ants243__Right-Amygdala,samseg8001ants243__Right-Caudate,samseg8001ants243__Right-Hippocampus,samseg8001ants243__Right-Pallidum,samseg8001ants243__Right-Putamen,samseg8001ants243__Right-Thalamus
FastSurfer,sub-220,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18276.25,403.75,1162.5,2937.5,2823.75,1432.5,4253.75,6570.0,260.0,952.5,3042.5,2750.0,1458.75,3847.5,6160.0,,,,,,,,,,,,,,,
FastSurfer,sub-221,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627.981125,289.999706,1322.998659,2710.997253,2812.99715,1305.998677,3715.996235,6663.993248,238.999758,1396.998584,2688.997275,2889.997072,1326.998655,3390.996564,6283.993633,,,,,,,,,,,,,,,
FastSurfer,sub-222,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20554.0,392.0,906.0,3080.0,2676.0,1410.0,4155.0,7000.0,354.0,1173.0,3031.0,2667.0,1630.0,3693.0,6785.0,,,,,,,,,,,,,,,
FastSurfer,sub-223,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14993.999745,534.799991,1028.999982,3558.799939,3893.399934,1649.199972,5374.599908,8077.999862,361.199994,985.599983,2997.399949,3253.599945,1664.599972,4975.599915,7737.799868,,,,,,,,,,,,,,,
FastSurfer,sub-224,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24626.25,398.75,1126.25,3422.5,3656.25,1681.25,4580.0,8046.25,327.5,1635.0,3725.0,3835.0,1642.5,5348.75,7273.75,,,,,,,,,,,,,,,
FastSurfer,sub-225,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23424.0,705.0,1420.0,3872.0,4494.0,2062.0,5704.0,9030.0,561.0,1266.0,3722.0,4511.0,2134.0,5696.0,8744.0,,,,,,,,,,,,,,,
FastSurfer,sub-226,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23330.0,429.0,1514.0,4209.0,3468.0,1976.0,4990.0,8824.0,280.0,1120.0,4097.0,3566.0,1950.0,4994.0,8606.0,,,,,,,,,,,,,,,
FastSurfer,sub-227,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29771.698225,592.499965,1709.099898,4180.799751,4178.099751,1874.099888,6128.099635,9826.799414,556.799967,1853.69989,3896.999768,4149.299753,1970.999883,6074.999638,9432.899438,,,,,,,,,,,,,,,
FastSurfer,sub-228,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50708.0,331.0,1529.0,3118.0,3898.0,1798.0,4730.0,6711.0,316.0,1405.0,3233.0,3872.0,1675.0,4573.0,6497.0,,,,,,,,,,,,,,,
FastSurfer,sub-229,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26746.501063,798.600032,1048.500042,4188.300166,4690.500186,2010.90008,5958.600237,9355.800372,594.000024,1629.600065,4535.40018,4534.80018,2123.700084,5866.200233,8983.800357,,,,,,,,,,,,,,,
FastSurfer,sub-230,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20991.25,695.0,1190.0,3395.0,3728.75,1746.25,5067.5,8270.0,511.25,1238.75,3351.25,3690.0,1967.5,5057.5,7821.25,,,,,,,,,,,,,,,
FastSurfer,sub-231,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19988.323979,596.13397,1229.311937,3267.760833,3139.82184,1610.384918,4961.494747,8050.552589,491.518975,1187.465939,3310.978831,3554.851818,1607.983918,5101.438739,7872.878598,,,,,,,,,,,,,,,
FastSurfer,sub-232,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24001.25,693.75,1430.0,3225.0,3901.25,1836.25,5571.25,9505.0,723.75,1530.0,3411.25,3980.0,1818.75,5353.75,9408.75,,,,,,,,,,,,,,,
FastSurfer,sub-233,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21241.25,605.0,1168.75,3693.75,4260.0,1808.75,5600.0,8257.5,598.75,956.25,4001.25,3671.25,1882.5,5255.0,7922.5,,,,,,,,,,,,,,,
FastSurfer,sub-234,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24369.0,350.0,1340.0,2926.0,1827.0,1657.0,4607.0,7182.0,104.0,840.0,3016.0,2513.0,1709.0,4486.0,6910.0,,,,,,,,,,,,,,,
FastSurfer,sub-235,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23057.487822,671.250966,1737.980911,4330.374779,3851.546803,1817.556907,5461.588721,9254.482527,685.999965,1659.776915,4220.957784,3824.792805,1749.985911,5193.705735,9134.432533,,,,,,,,,,,,,,,
FastSurfer,sub-236,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19557.0,403.0,1455.0,3028.0,3751.0,1666.0,4686.0,7436.0,325.0,1269.0,3155.0,3629.0,1733.0,4596.0,7214.0,,,,,,,,,,,,,,,
FastSurfer,sub-237,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20530.0,535.0,1427.0,4688.0,4225.0,2211.0,5463.0,9566.0,554.0,1076.0,4574.0,4014.0,2065.0,4799.0,9244.0,,,,,,,,,,,,,,,
FastSurfer,sub-238,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21598.931237,670.780813,1628.436439,4053.161421,4045.778613,1874.178466,5111.012294,8666.36154,548.437143,1437.538126,4559.411091,4038.395806,1836.209741,4765.07502,8461.752298,,,,,,,,,,,,,,,
FastSurfer,sub-239,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18806.003039,268.568986,831.431958,3693.080811,3540.445819,1546.586921,4004.181795,7358.378624,273.370986,894.200954,3551.078819,3872.126802,1490.677924,4027.162794,6895.671648,,,,,,,,,,,,,,,
FastSurfer,sub-240,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22299.300886,596.400024,1128.300045,4077.900162,3887.100154,1682.700067,5708.100227,8732.400347,427.200017,1521.90006,4216.500168,4437.000176,1892.400075,5915.700235,8485.500337,,,,,,,,,,,,,,,
FastSurfer,sub-241,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18262.0,480.0,1199.0,3321.0,3571.0,1863.0,5099.0,8774.0,421.0,1331.0,3446.0,3919.0,1828.0,4851.0,8583.0,,,,,,,,,,,,,,,
FastSurfer,sub-242,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19601.762999,578.98397,1116.464943,3419.709825,3624.480815,1639.882916,4685.036761,8305.401576,534.393973,1313.346933,3461.212823,3727.72381,1588.432919,4565.329767,8018.31059,,,,,,,,,,,,,,,
FastSurfer,sub-243,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22507.0,661.0,1620.0,3789.0,3694.0,2098.0,5567.0,9039.0,633.0,1604.0,4067.0,3792.0,2026.0,5117.0,9034.0,,,,,,,,,,,,,,,
FastSurfer,sub-244,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24913.803727,641.066967,1092.454944,3717.77681,3655.007813,1729.748912,5142.598737,8817.15755,497.692975,1288.307934,3885.846801,4041.568794,1778.797909,5184.444735,8764.335552,,,,,,,,,,,,,,,
FastSurfer,sub-245,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22854.774832,641.066967,1527.721922,3447.149824,3858.063803,1795.947908,5105.897739,8110.577586,397.87998,1777.768909,3671.814812,3576.117817,1917.369902,5127.163738,7761.060603,,,,,,,,,,,,,,,
FastSurfer,sub-246,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24108.090942,666.563718,1303.596133,4199.773302,4735.555531,1960.667646,5560.322664,10138.72947,514.688441,1726.526593,4060.554297,4138.601315,2189.535252,5463.291236,9232.751251,,,,,,,,,,,,,,,
FastSurfer,sub-247,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24912.774727,598.877969,1796.976908,3655.350813,4904.899749,2029.873896,5914.348698,9179.365531,479.170976,1657.375915,4043.283793,4386.626776,1770.22291,4800.970755,9222.583529,,,,,,,,,,,,,,,
FastSurfer,sub-248,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22266.0,636.0,1328.0,3232.0,3927.0,1752.0,4516.0,8040.0,400.0,1105.0,3537.0,4213.0,1892.0,4829.0,7639.0,,,,,,,,,,,,,,,
FastSurfer,sub-249,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22993.003825,652.728967,1518.803922,3654.664813,3956.847798,1798.005908,4994.422745,8678.242557,495.291975,1564.07992,3973.997797,3712.63181,1921.485902,5580.266715,8805.49555,,,,,,,,,,,,,,,
FastSurfer,sub-250,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21988.0,778.0,1324.0,3664.0,3277.0,2038.0,5568.0,9026.0,515.0,1350.0,3681.0,4510.0,1864.0,5386.0,9139.0,,,,,,,,,,,,,,,
FastSurfer,sub-251,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22113.75,527.5,1183.75,3267.5,3792.5,1801.25,4863.75,7778.75,393.75,1125.0,3522.5,3891.25,1697.5,4510.0,7352.5,,,,,,,,,,,,,,,
FastSurfer,sub-252,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23634.0,384.0,1069.0,3283.0,2811.0,1608.0,4619.0,8121.0,340.0,1124.0,3549.0,3274.0,1682.0,4610.0,7896.0,,,,,,,,,,,,,,,
FastSurfer,sub-253,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21582.0,272.0,1393.0,2783.0,3677.0,1444.0,4377.0,8036.0,313.0,1390.0,2962.0,3721.0,1561.0,3924.0,7740.0,,,,,,,,,,,,,,,
FastSurfer,sub-254,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94919.0,404.0,1010.0,2992.0,2768.0,1743.0,4639.0,7619.0,272.0,1055.0,2954.0,2607.0,1638.0,4332.0,7378.0,,,,,,,,,,,,,,,
FastSurfer,sub-255,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21140.820312,459.375,1638.916016,2825.634766,3257.495117,1799.21875,4699.023438,8082.128906,340.942383,1333.862305,3136.669922,2929.711914,1725.048828,4836.59668,7628.735352,,,,,,,,,,,,,,,
FastSurfer,sub-256,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22843.0,398.0,1580.0,3742.0,2265.0,2246.0,4564.0,7825.0,202.0,1407.0,4137.0,2265.0,2048.0,4674.0,7806.0,,,,,,,,,,,,,,,
FastSurfer,sub-257,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20884.0,383.0,1336.0,2960.0,3364.0,1579.0,4334.0,7440.0,381.0,1289.0,3024.0,3332.0,1632.0,4197.0,6895.0,,,,,,,,,,,,,,,
FastSurfer,sub-258,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23709.300942,612.300024,1577.100063,3816.600152,2789.400111,1885.800075,5682.600226,9264.300368,446.400018,1383.900055,3922.200156,3869.400154,1979.100079,5862.300233,9015.600358,,,,,,,,,,,,,,,
FastSurfer,sub-259,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23209.0,617.0,1293.0,3559.0,3807.0,1769.0,5112.0,9446.0,449.0,1077.0,3582.0,3581.0,1838.0,4804.0,9244.0,,,,,,,,,,,,,,,
FastSurfer,sub-260,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16724.336146,664.390966,1056.782946,3683.133812,2981.012848,1595.635918,4469.632772,7721.615606,441.783977,1019.738948,3868.010802,3354.196829,1561.33592,4561.899767,7442.07062,,,,,,,,,,,,,,,
FastSurfer,sub-261,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16153.241175,528.562973,1634.737916,4219.242784,3657.065813,1833.334906,5028.722743,7956.913593,404.739979,1392.579929,4103.99479,3423.482825,1951.6699,4923.764748,7476.713618,,,,,,,,,,,,,,,
FastSurfer,sub-262,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19789.0,324.0,878.0,2807.0,1854.0,1608.0,4016.0,6446.0,147.0,1379.0,3069.0,1972.0,1532.0,4185.0,6869.0,,,,,,,,,,,,,,,
FastSurfer,sub-263,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20620.0,441.25,1348.75,3186.25,3343.75,1705.0,4897.5,8185.0,477.5,1457.5,3313.75,3440.0,1868.75,4638.75,8130.0,,,,,,,,,,,,,,,
FastSurfer,sub-264,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17258.75,262.5,917.5,3027.5,1715.0,1423.75,3705.0,6361.25,127.5,785.0,3217.5,1592.5,1358.75,3523.75,6110.0,,,,,,,,,,,,,,,
FastSurfer,sub-265,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21858.75,392.5,1228.75,3136.25,2358.75,1547.5,4443.75,6853.75,247.5,910.0,3196.25,1616.25,1390.0,4162.5,6298.75,,,,,,,,,,,,,,,
FastSurfer,sub-266,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24710.0,828.0,1334.0,4010.0,4024.0,1851.0,5479.0,8859.0,614.0,1130.0,4647.0,4177.0,1822.0,5650.0,8880.0,,,,,,,,,,,,,,,
FastSurfer,sub-267,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20487.731953,478.141976,1118.865943,4043.283793,3820.676805,1623.761917,4745.061758,8017.28159,224.664989,1334.955932,4311.16678,3279.079832,1696.477913,4822.922754,7838.5786,,,,,,,,,,,,,,,
FastSurfer,sub-268,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19931.728982,364.265981,1207.359938,3193.329837,3672.500812,1537.325921,4146.526788,7088.437638,318.989984,1322.607932,3506.831821,3254.383834,1604.896918,4199.691785,6712.509657,,,,,,,,,,,,,,,
FastSurfer,sub-269,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24199.808053,496.757882,1301.484556,3671.367698,4128.047449,2003.906529,5527.617956,9432.071624,447.187562,1426.992386,4056.328689,4276.758407,2032.383095,5760.703926,9092.462202,,,,,,,,,,,,,,,
FastSurfer,sub-270,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15336.25,585.0,1276.25,3796.25,4266.25,1797.5,5036.25,8590.0,488.75,1220.0,3882.5,4420.0,1857.5,4551.25,9021.25,,,,,,,,,,,,,,,
FastSurfer,sub-271,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24189.0,703.0,1483.0,3536.0,3462.0,1658.0,5242.0,7670.0,541.0,1161.0,3420.0,4050.0,1848.0,5131.0,7426.0,,,,,,,,,,,,,,,
FastSurfer,sub-272,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24071.39577,696.632964,1605.239918,4024.418794,3797.695806,1838.136906,5371.722726,8818.186549,644.496967,1602.838918,3748.646808,4313.56778,1782.913909,4903.870749,8432.997569,,,,,,,,,,,,,,,
FastSurfer,sub-273,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18845.0,621.0,839.0,3570.0,4161.0,1728.0,4827.0,8488.0,460.0,1141.0,4020.0,4449.0,1659.0,4819.0,8217.0,,,,,,,,,,,,,,,
FastSurfer,sub-274,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19834.0,501.0,1522.0,4157.0,3826.0,2021.0,6150.0,8963.0,512.0,1450.0,4300.0,5014.0,1962.0,5949.0,8955.0,,,,,,,,,,,,,,,
FastSurfer,sub-275,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21821.007265,565.920853,993.085759,4156.86665,4258.57258,2167.789249,5428.190774,8730.727613,411.182545,1436.233025,4340.663795,4298.528481,1860.492047,5112.17592,7941.780185,,,,,,,,,,,,,,,
FastSurfer,sub-276,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22054.0,624.0,1237.0,4129.0,3919.0,1726.0,5191.0,9009.0,579.0,1373.0,4228.0,4215.0,1902.0,5121.0,8390.0,,,,,,,,,,,,,,,
FastSurfer,sub-277,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24326.0,456.0,1117.0,3506.0,3209.0,1567.0,4235.0,8229.0,604.0,1085.0,3654.0,3899.0,1749.0,4827.0,8766.0,,,,,,,,,,,,,,,
FastSurfer,sub-278,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68468.0,772.0,599.0,3464.0,3815.0,1327.0,5157.0,6665.0,519.0,830.0,3556.0,3521.0,1609.0,4886.0,6794.0,,,,,,,,,,,,,,,
FastSurfer,sub-279,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15005.080658,667.660919,1119.861542,3777.2052,3434.064728,1727.672379,5194.987152,8037.201065,457.52063,510.720703,4025.915543,3496.574814,1814.122498,5310.697311,7425.400223,,,,,,,,,,,,,,,
FastSurfer,sub-280,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24431.0,582.0,1653.0,3090.0,3879.0,1934.0,4859.0,8576.0,356.0,2083.0,3112.0,3381.0,1871.0,4925.0,8315.0,,,,,,,,,,,,,,,
FastSurfer,sub-281,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18372.380621,417.132134,962.993473,2744.160064,3334.581513,1542.274894,4498.095478,7664.3388,334.20082,677.066105,2704.551078,3610.606634,1658.626291,4046.305481,7357.369158,,,,,,,,,,,,,,,
FastSurfer,sub-282,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18063.065077,534.050973,991.269949,3259.185833,3148.396839,1526.006922,4425.728774,7147.090635,245.930987,1276.302935,3340.476829,3513.348821,1500.967923,4734.771758,7013.320642,,,,,,,,,,,,,,,
FastSurfer,sub-283,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18031.852079,638.322967,1033.458947,4308.07978,3588.122817,1890.958903,4872.657751,6863.086649,604.365969,1154.194941,3857.034803,3939.011799,1818.242907,5230.749733,6861.028649,,,,,,,,,,,,,,,
FastSurfer,sub-284,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21676.912893,802.276959,1393.265929,3836.797804,3955.132798,2081.666894,5429.346723,9057.600537,643.810967,1479.015924,3625.852815,4097.134791,1882.040904,5599.817714,9251.395527,,,,,,,,,,,,,,,
FastSurfer,sub-285,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24280.62576,786.49896,1361.02393,4670.630761,4055.974793,1889.586903,5065.423741,8747.528553,602.650969,1415.903928,4564.300767,4315.62578,1788.744909,4913.474749,8483.075567,,,,,,,,,,,,,,,
FastSurfer,sub-286,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22165.001868,476.426976,1612.442918,4321.456779,4613.692764,1872.779904,5446.153722,9422.209519,418.802979,1847.397906,4555.725767,4737.172758,1947.210901,5412.882723,8954.014543,,,,,,,,,,,,,,,
FastSurfer,sub-287,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21312.5,560.0,1040.0,4252.5,4610.0,1780.0,5693.75,8871.25,612.5,741.25,4431.25,4723.75,1971.25,5440.0,8355.0,,,,,,,,,,,,,,,
FastSurfer,sub-288,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23121.285819,669.535966,1634.051917,3976.741797,4702.52976,1952.0129,4934.397748,9475.717516,621.172968,1563.73692,4180.483786,4546.464768,1962.6459,5246.870732,9023.300539,,,,,,,,,,,,,,,
FastSurfer,sub-289,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20068.585975,632.491968,1375.08693,4006.925795,3908.8278,1741.753911,4928.566748,8279.676577,534.736973,1285.906934,3959.934798,3807.985805,1635.080916,4464.830772,8263.555578,,,,,,,,,,,,,,,
FastSurfer,sub-290,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19884.969184,589.999086,1280.998015,3544.994506,3435.994675,1538.997615,4901.992403,8122.987412,497.999228,1241.998075,3939.993894,3650.994342,1615.997496,4820.992529,7446.988459,,,,,,,,,,,,,,,
FastSurfer,sub-291,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21465.0,374.0,1323.0,2883.0,3208.0,1533.0,3552.0,7257.0,269.0,1091.0,2866.0,3591.0,1385.0,3848.0,7177.0,,,,,,,,,,,,,,,
FastSurfer,sub-292,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20023.446713,664.848123,1149.633213,4492.827833,3266.649606,1799.172334,5621.320042,8180.839517,514.674095,1175.877218,4512.510837,3194.478592,1784.592331,4810.671892,8005.879485,,,,,,,,,,,,,,,
FastSurfer,sub-293,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27288.75,496.25,1278.75,3312.5,3568.75,1685.0,5015.0,8363.75,487.5,1383.75,3663.75,3946.25,1683.75,4881.25,7821.25,,,,,,,,,,,,,,,
FastSurfer,sub-294,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22988.75,561.25,1150.0,3672.5,4357.5,1876.25,5803.75,8787.5,382.5,1192.5,3675.0,4067.5,1967.5,5277.5,8005.0,,,,,,,,,,,,,,,
FastSurfer,sub-295,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23595.549384,534.72839,1430.161137,4139.662584,4227.201946,2150.515162,6015.958058,9263.351968,542.111228,1384.80942,3992.005829,5004.50929,2172.663675,5800.801073,8865.733422,,,,,,,,,,,,,,,
FastSurfer,sub-296,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19607.0,373.0,1359.0,2835.0,2491.0,1557.0,3293.0,5948.0,262.0,1090.0,2818.0,2773.0,1360.0,3260.0,6179.0,,,,,,,,,,,,,,,
FastSurfer,sub-297,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24248.383761,657.873966,1601.123918,3928.378799,4097.477791,1891.987903,5432.090722,8941.666543,580.01297,1475.242925,4198.662785,3841.256804,1854.600905,4994.079745,8700.194556,,,,,,,,,,,,,,,
FastSurfer,sub-298,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21944.0,667.0,1036.0,4265.0,3505.0,1849.0,5054.0,7879.0,286.0,1299.0,4247.0,3613.0,1866.0,4812.0,7645.0,,,,,,,,,,,,,,,
FastSurfer,sub-299,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18716.483687,522.343503,995.175774,3613.082196,3386.568307,1701.948619,5016.725639,8779.579313,459.216682,1033.54698,3754.189209,4581.026792,1573.219414,4584.740135,8739.970327,,,,,,,,,,,,,,,
FastSurfer,sub-300,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22066.25,343.75,1020.0,3298.75,3161.25,1517.5,4340.0,7513.75,307.5,1265.0,3303.75,3142.5,1491.25,4552.5,7468.75,,,,,,,,,,,,,,,
FastSurfer,sub-301,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25573.0,886.0,1512.0,4662.0,4715.0,2176.0,6210.0,10008.0,756.0,1895.0,4540.0,4635.0,2173.0,6681.0,9936.0,,,,,,,,,,,,,,,
FastSurfer,sub-302,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21557.5,418.75,1151.25,3262.5,4193.75,1448.75,5175.0,7947.5,405.0,1113.75,3001.25,4103.75,1576.25,4466.25,7621.25,,,,,,,,,,,,,,,
FastSurfer,sub-303,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20106.25,490.0,1153.75,2441.25,3332.5,1751.25,4076.25,7746.25,511.25,908.75,2600.0,3310.0,1557.5,3963.75,7291.25,,,,,,,,,,,,,,,
FastSurfer,sub-305,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22478.509937,585.350397,1029.372951,4012.023263,4097.45278,1903.707148,5662.605914,9577.59812,412.381992,1291.989615,3910.773464,3863.312621,1924.800856,5790.222848,8725.412317,,,,,,,,,,,,,,,
FastSurfer,sub-306,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24587.5,571.25,1587.5,4002.5,4375.0,2055.0,7006.25,9480.0,431.25,1651.25,4000.0,3843.75,2175.0,7102.5,9167.5,,,,,,,,,,,,,,,
FastSurfer,sub-307,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20399.0,390.0,1528.0,2894.0,3395.0,1677.0,4456.0,6741.0,351.0,1161.0,2773.0,3487.0,1729.0,3932.0,6415.0,,,,,,,,,,,,,,,
FastSurfer,sub-308,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19384.0,534.0,1180.0,3164.0,3782.0,1542.0,4732.0,7842.0,464.0,1219.0,3124.0,3498.0,1568.0,4649.0,7765.0,,,,,,,,,,,,,,,
FastSurfer,sub-309,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19748.0,566.0,1197.0,3772.0,3317.0,1703.0,4976.0,7884.0,340.0,1044.0,3988.0,3804.0,1737.0,5107.0,7750.0,,,,,,,,,,,,,,,
FastSurfer,sub-310,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23880.244813,509.414285,1219.219283,3504.728094,4264.103426,1983.868055,5134.220994,8325.706764,425.039248,1471.289706,3540.587485,3939.259534,2307.657259,5181.681952,8063.089462,,,,,,,,,,,,,,,
